"id","city_name"
"182","Faizabad"
"183","Faridabad"
"184","Faridkot"
"185","Farrukhabad"
"186","Fatehabad"
"187","Fatehgarh Sahib"
"188","Fatehpur"
"189","Fazilka"
"190","Firozabad"
"191","Firozpur"
"192","Gadag"
"193","Gadchiroli"
"194","Gajapati"
"195","Ganderbal"
"196","Gandhinagar"
"197","Ganganagar"
"198","Ganjam"
"199","Garhwa"
"200","Gautam Buddh Nagar"
"201","Gaya"
"202","Ghaziabad"
"203","Ghazipur"
"204","Giridih"
"205","Goalpara"
"206","Godda"
"207","Golaghat"
"208","Gonda"
"209","Gondia"
"210","Gopalganj"
"211","Gorakhpur"
"212","Gulbarga"
"213","Gumla"
"214","Guna"
"215","Guntur"
"216","Gurdaspur"
"217","Gurgaon"
"218","Gwalior"
"219","Hailakandi"
"220","Hamirpur"
"221","Hamirpur"
"222","Hanumangarh"
"223","Harda"
"224","Hardoi"
"225","Haridwar"
"226","Hassan"
"227","Haveri district"
"228","Hazaribag"
"229","Hingoli"
"230","Hissar"
"231","Hooghly"
"232","Hoshangabad"
"233","Hoshiarpur"
"234","Howrah"
"235","Hyderabad"
"236","Hyderabad"
"237","Idukki"
"238","Imphal East"
"239","Imphal West"
"240","Indore"
"241","Jabalpur"
"242","Jagatsinghpur"
"243","Jaintia Hills"
"244","Jaipur"
"245","Jaisalmer"
"246","Jajpur"
"247","Jalandhar"
"248","Jalaun"
"249","Jalgaon"
"250","Jalna"
"251","Jalore"
"252","Jalpaiguri"
"253","Jammu"
"254","Jamnagar"
"255","Jamtara"
"256","Jamui"
"257","Janjgir-Champa"
"258","Jashpur"
"259","Jaunpur district"
"260","Jehanabad"
"261","Jhabua"
"262","Jhajjar"
"263","Jhalawar"
"264","Jhansi"
"265","Jharsuguda"
"266","Jhunjhunu"
"267","Jind"
"268","Jodhpur"
"269","Jorhat"
"270","Junagadh"
"271","Jyotiba Phule Nagar"
"272","Kabirdham (formerly Kawardha)"
"273","Kadapa"
"274","Kaimur"
"275","Kaithal"
"276","Kakinada"
"277","Kalahandi"
"278","Kamrup"
"279","Kamrup Metropolitan"
"280","Kanchipuram"
"281","Kandhamal"
"282","Kangra"
"283","Kanker"
"284","Kannauj"
"285","Kannur"
"286","Kanpur"
"287","Kanshi Ram Nagar"
"288","Kanyakumari"
"289","Kapurthala"
"290","Karaikal"
"291","Karauli"
"292","Karbi Anglong"
"293","Kargil"
"294","Karimganj"
"295","Karimnagar"
"296","Karnal"
"297","Karur"
"298","Kasaragod"
"299","Kathua"
"300","Katihar"
"301","Katni"
"302","Kaushambi"
"303","Kendrapara"
"304","Kendujhar (Keonjhar)"
"305","Khagaria"
"306","Khammam"
"307","Khandwa (East Nimar)"
"308","Khargone (West Nimar)"
"309","Kheda"
"310","Khordha"
"311","Khowai"
"312","Khunti"
"313","Kinnaur"
"314","Kishanganj"
"315","Kishtwar"
"316","Kodagu"
"317","Koderma"
"318","Kohima"
"319","Kokrajhar"
"320","Kolar"
"321","Kolasib"
"322","Kolhapur"
"323","Kolkata"
"324","Kollam"
"325","Koppal"
"326","Koraput"
"327","Korba"
"328","Koriya"
"329","Kota"
"330","Kottayam"
"331","Kozhikode"
"332","Krishna"
"333","Kulgam"
"334","Kullu"
"335","Kupwara"
"336","Kurnool"
"337","Kurukshetra"
"338","Kurung Kumey"
"339","Kushinagar"
"340","Kutch"
"341","Lahaul and Spiti"
"342","Lakhimpur"
"343","Lakhimpur Kheri"
"344","Lakhisarai"
"345","Lalitpur"
"346","Latehar"
"347","Latur"
"348","Lawngtlai"
"349","Leh"
"350","Lohardaga"
"351","Lohit"
"352","Lower Dibang Valley"
"353","Lower Subansiri"
"354","Lucknow"
"355","Ludhiana"
"356","Lunglei"
"357","Madhepura"
"358","Madhubani"
"359","Madurai"
"360","Mahamaya Nagar"
"361","Maharajganj"
"362","Mahasamund"
"363","Mahbubnagar"
"364","Mahe"
"365","Mahendragarh"
"366","Mahoba"
"367","Mainpuri"
"368","Malappuram"
"369","Maldah"
"370","Malkangiri"
"371","Mamit"
"372","Mandi"
"373","Mandla"
"374","Mandsaur"
"375","Mandya"
"376","Mansa"
"377","Marigaon"
"378","Mathura"
"379","Mau"
"380","Mayurbhanj"
"381","Medak"
"382","Meerut"
"383","Mehsana"
"384","Mewat"
"385","Mirzapur"
"386","Moga"
"387","Mokokchung"
"388","Mon"
"389","Moradabad"
"390","Morena"
"391","Mumbai City"
"392","Mumbai suburban"
"393","Munger"
"394","Murshidabad"
"395","Muzaffarnagar"
"396","Muzaffarpur"
"397","Mysore"
"398","Nabarangpur"
"399","Nadia"
"400","Nagaon"
"401","Nagapattinam"
"402","Nagaur"
"403","Nagpur"
"404","Nainital"
"405","Nalanda"
"406","Nalbari"
"407","Nalgonda"
"408","Namakkal"
"409","Nanded"
"410","Nandurbar"
"411","Narayanpur"
"412","Narmada"
"413","Narsinghpur"
"414","Nashik"
"415","Navsari"
"416","Nawada"
"417","Nawanshahr"
"418","Nayagarh"
"419","Neemuch"
"420","Nellore"
"421","New Delhi"
"422","Nilgiris"
"423","Nizamabad"
"424","North 24 Parganas"
"425","North Delhi"
"426","North East Delhi"
"427","North Goa"
"428","North Sikkim"
"429","North Tripura"
"430","North West Delhi"
"431","Nuapada"
"432","Ongole"
"433","Osmanabad"
"434","Pakur"
"435","Palakkad"
"436","Palamu"
"437","Pali"
"438","Palwal"
"439","Panchkula"
"440","Panchmahal"
"441","Panchsheel Nagar district (Hapur)"
"442","Panipat"
"443","Panna"
"444","Papum Pare"
"445","Parbhani"
"446","Paschim Medinipur"
"447","Patan"
"448","Pathanamthitta"
"449","Pathankot"
"450","Patiala"
"451","Patna"
"452","Pauri Garhwal"
"453","Perambalur"
"454","Phek"
"455","Pilibhit"
"456","Pithoragarh"
"457","Pondicherry"
"458","Poonch"
"459","Porbandar"
"460","Pratapgarh"
"461","Pratapgarh"
"462","Pudukkottai"
"463","Pulwama"
"464","Pune"
"465","Purba Medinipur"
"466","Puri"
"467","Purnia"
"468","Purulia"
"469","Raebareli"
"470","Raichur"
"471","Raigad"
"472","Raigarh"
"473","Raipur"
"474","Raisen"
"475","Rajauri"
"476","Rajgarh"
"477","Rajkot"
"478","Rajnandgaon"
"479","Rajsamand"
"480","Ramabai Nagar (Kanpur Dehat)"
"481","Ramanagara"
"482","Ramanathapuram"
"483","Ramban"
"484","Ramgarh"
"485","Rampur"
"486","Ranchi"
"487","Ratlam"
"488","Ratnagiri"
"489","Rayagada"
"490","Reasi"
"491","Rewa"
"492","Rewari"
"493","Ri Bhoi"
"494","Rohtak"
"495","Rohtas"
"496","Rudraprayag"
"497","Rupnagar"
"498","Sabarkantha"
"499","Sagar"
"500","Saharanpur"
"501","Saharsa"
"502","Sahibganj"
"503","Saiha"
"504","Salem"
"505","Samastipur"
"506","Samba"
"507","Sambalpur"
"508","Sangli"
"509","Sangrur"
"510","Sant Kabir Nagar"
"511","Sant Ravidas Nagar"
"512","Saran"
"513","Satara"
"514","Satna"
"515","Sawai Madhopur"
"516","Sehore"
"517","Senapati"
"518","Seoni"
"519","Seraikela Kharsawan"
"520","Serchhip"
"521","Shahdol"
"522","Shahjahanpur"
"523","Shajapur"
"524","Shamli"
"525","Sheikhpura"
"526","Sheohar"
"527","Sheopur"
"528","Shimla"
"529","Shimoga"
"530","Shivpuri"
"531","Shopian"
"532","Shravasti"
"533","Sibsagar"
"534","Siddharthnagar"
"535","Sidhi"
"536","Sikar"
"537","Simdega"
"538","Sindhudurg"
"539","Singrauli"
"540","Sirmaur"
"541","Sirohi"
"542","Sirsa"
"543","Sitamarhi"
"544","Sitapur"
"545","Sivaganga"
"546","Siwan"
"547","Solan"
"548","Solapur"
"549","Sonbhadra"
"550","Sonipat"
"551","Sonitpur"
"552","South 24 Parganas"
"553","South Delhi"
"554","South Garo Hills"
"555","South Goa"
"556","South Sikkim"
"557","South Tripura"
"558","South West Delhi"
"559","Sri Muktsar Sahib"
"560","Srikakulam"
"561","Srinagar"
"562","Subarnapur (Sonepur)"
"563","Sultanpur"
"564","Sundergarh"
"565","Supaul"
"566","Surat"
"567","Surendranagar"
"568","Surguja"
"569","Tamenglong"
"570","Tarn Taran"
"571","Tawang"
"572","Tehri Garhwal"
"573","Thane"
"574","Thanjavur"
"575","The Dangs"
"576","Theni"
"577","Thiruvananthapuram"
"578","Thoothukudi"
"579","Thoubal"
"580","Thrissur"
"581","Tikamgarh"
"582","Tinsukia"
"583","Tirap"
"584","Tiruchirappalli"
"585","Tirunelveli"
"586","Tirupur"
"587","Tiruvallur"
"588","Tiruvannamalai"
"589","Tiruvarur"
"590","Tonk"
"591","Tuensang"
"592","Tumkur"
"593","Udaipur"
"594","Udalguri"
"595","Udham Singh Nagar"
"596","Udhampur"
"597","Udupi"
"598","Ujjain"
"599","Ukhrul"
"600","Umaria"
"601","Una"
"602","Unnao"
"603","Upper Siang"
"604","Upper Subansiri"
"605","Uttar Dinajpur"
"606","Uttara Kannada"
"607","Uttarkashi"
"608","Vadodara"
"609","Vaishali"
"610","Valsad"
"611","Varanasi"
"612","Vellore"
"613","Vidisha"
"614","Viluppuram"
"615","Virudhunagar"
"616","Visakhapatnam"
"617","Vizianagaram"
"618","Vyara"
"619","Warangal"
"620","Wardha"
"621","Washim"
"622","Wayanad"
"623","West Champaran"
"624","West Delhi"
"625","West Garo Hills"
"626","West Kameng"
"627","West Khasi Hills"
"628","West Siang"
"629","West Sikkim"
"630","West Singhbhum"
"631","West Tripura"
"632","Wokha"
"633","Yadgir"
"634","Yamuna Nagar"
"635","Yanam"
"636","Yavatmal"
"637","Zunheboto"
"id","country_name"
"1","value"
"2","Afghanistan"
"3","Åland Islands"
"4","Albania"
"5","Algeria"
"6","American Samoa"
"7","Andorra"
"8","Angola"
"9","Anguilla"
"10","Antarctica"
"11","Antigua & Barbuda"
"12","Argentina"
"13","Armenia"
"14","Aruba"
"15","Australia"
"16","Austria"
"17","Azerbaijan"
"18","Bahamas"
"19","Bahrain"
"20","Bangladesh"
"21","Barbados"
"22","Belarus"
"23","Belgium"
"24","Belize"
"25","Benin"
"26","Bermuda"
"27","Bhutan"
"28","Bolivia"
"29","Bosnia & Herzegovina"
"30","Botswana"
"31","Bouvet Island"
"32","Brazil"
"33","British Indian Ocean Territory"
"34","British Virgin Islands"
"35","Brunei"
"36","Bulgaria"
"37","Burkina Faso"
"38","Burundi"
"39","Cambodia"
"40","Cameroon"
"41","Canada"
"42","Cape Verde"
"43","Caribbean Netherlands"
"44","Cayman Islands"
"45","Central African Republic"
"46","Chad"
"47","Chile"
"48","China"
"49","Christmas Island"
"50","Cocos (Keeling) Islands"
"51","Colombia"
"52","Comoros"
"53","Congo - Brazzaville"
"54","Congo - Kinshasa"
"55","Cook Islands"
"56","Costa Rica"
"57","Côte d’Ivoire"
"58","Croatia"
"59","Cuba"
"60","Curaçao"
"61","Cyprus"
"62","Czechia"
"63","Denmark"
"64","Djibouti"
"65","Dominica"
"66","Dominican Republic"
"67","Ecuador"
"68","Egypt"
"69","El Salvador"
"70","Equatorial Guinea"
"71","Eritrea"
"72","Estonia"
"73","Eswatini"
"74","Ethiopia"
"75","Falkland Islands"
"76","Faroe Islands"
"77","Fiji"
"78","Finland"
"79","France"
"80","French Guiana"
"81","French Polynesia"
"82","French Southern Territories"
"83","Gabon"
"84","Gambia"
"85","Georgia"
"86","Germany"
"87","Ghana"
"88","Gibraltar"
"89","Greece"
"90","Greenland"
"91","Grenada"
"92","Guadeloupe"
"93","Guam"
"94","Guatemala"
"95","Guernsey"
"96","Guinea"
"97","Guinea-Bissau"
"98","Guyana"
"99","Haiti"
"100","Heard & McDonald Islands"
"101","Honduras"
"102","Hong Kong SAR China"
"103","Hungary"
"104","Iceland"
"105","India"
"106","Indonesia"
"107","Iran"
"108","Iraq"
"109","Ireland"
"110","Isle of Man"
"111","Israel"
"112","Italy"
"113","Jamaica"
"114","Japan"
"115","Jersey"
"116","Jordan"
"117","Kazakhstan"
"118","Kenya"
"119","Kiribati"
"120","Kuwait"
"121","Kyrgyzstan"
"122","Laos"
"123","Latvia"
"124","Lebanon"
"125","Lesotho"
"126","Liberia"
"127","Libya"
"128","Liechtenstein"
"129","Lithuania"
"130","Luxembourg"
"131","Macao SAR China"
"132","Madagascar"
"133","Malawi"
"134","Malaysia"
"135","Maldives"
"136","Mali"
"137","Malta"
"138","Marshall Islands"
"139","Martinique"
"140","Mauritania"
"141","Mauritius"
"142","Mayotte"
"143","Mexico"
"144","Micronesia"
"145","Moldova"
"146","Monaco"
"147","Mongolia"
"148","Montenegro"
"149","Montserrat"
"150","Morocco"
"151","Mozambique"
"152","Myanmar (Burma)"
"153","Namibia"
"154","Nauru"
"155","Nepal"
"156","Netherlands"
"157","New Caledonia"
"158","New Zealand"
"159","Nicaragua"
"160","Niger"
"161","Nigeria"
"162","Niue"
"163","Norfolk Island"
"164","North Korea"
"165","North Macedonia"
"166","Northern Mariana Islands"
"167","Norway"
"168","Oman"
"169","Pakistan"
"170","Palau"
"171","Palestinian Territories"
"172","Panama"
"173","Papua New Guinea"
"174","Paraguay"
"175","Peru"
"176","Philippines"
"177","Pitcairn Islands"
"178","Poland"
"179","Portugal"
"180","Puerto Rico"
"181","Qatar"
"182","Réunion"
"183","Romania"
"184","Russia"
"185","Rwanda"
"186","Samoa"
"187","San Marino"
"188","São Tomé & Príncipe"
"189","Saudi Arabia"
"190","Senegal"
"191","Serbia"
"192","Seychelles"
"193","Sierra Leone"
"194","Singapore"
"195","Sint Maarten"
"196","Slovakia"
"197","Slovenia"
"198","Solomon Islands"
"199","Somalia"
"200","South Africa"
"201","South Georgia & South Sandwich Islands"
"202","South Korea"
"203","South Sudan"
"204","Spain"
"205","Sri Lanka"
"206","St. Barthélemy"
"207","St. Helena"
"208","St. Kitts & Nevis"
"209","St. Lucia"
"210","St. Martin"
"211","St. Pierre & Miquelon"
"212","St. Vincent & Grenadines"
"213","Sudan"
"214","Suriname"
"215","Svalbard & Jan Mayen"
"216","Sweden"
"217","Switzerland"
"218","Syria"
"219","Taiwan"
"220","Tajikistan"
"221","Tanzania"
"222","Thailand"
"223","Timor-Leste"
"224","Togo"
"225","Tokelau"
"226","Tonga"
"227","Trinidad & Tobago"
"228","Tunisia"
"229","Turkey"
"230","Turkmenistan"
"231","Turks & Caicos Islands"
"232","Tuvalu"
"233","U.S. Outlying Islands"
"234","U.S. Virgin Islands"
"235","Uganda"
"236","Ukraine"
"237","United Arab Emirates"
"238","United Kingdom"
"239","United States"
"240","Uruguay"
"241","Uzbekistan"
"242","Vanuatu"
"243","Vatican City"
"244","Venezuela"
"245","Vietnam"
"246","Wallis & Futuna"
"247","Western Sahara"
"248","Yemen"
"249","Zambia"
"250","Zimbabwe"
"id","state_name","city_name","pincode"
"1","ANDHRA PRADESH","Guntur","522102"
"2","ANDHRA PRADESH","Visakhapatnam","531022"
"3","ANDHRA PRADESH","East Godavari","533408"
"4","ANDHRA PRADESH","East Godavari","533449"
"5","ANDHRA PRADESH","Ananthapur","515004"
"6","ANDHRA PRADESH","Vizianagaram","535281"
"7","ANDHRA PRADESH","Vizianagaram","535218"
"8","ANDHRA PRADESH","Visakhapatnam","530003"
"9","ANDHRA PRADADESH","Visakhapatnam","531027"
"10","ANDHRA PRADESH","Cuddapah","516339"
"11","ANDHRA PRADESH","Prakasam","523171"
"12","ANDHRA PRADESH","Krishna","520003"
"13","ANDHRA PRADESH","Nellore","524002"
"14","ANDHRA PRADESH","K.V.Rangareddy","500030"
"15","ANDHRA PRADESH","West Godavari","534416"
"16","ANDHRA PRADESH","Kurnool","518467"
"17","ANDHRA PRADESH","West Godavari","534197"
"18","ANDHRA PRADESH","Hyderabad","500004"
"19","ANDHRA PRADESH","Hyderabad","500045"
"20","ANDHRA PRADESH","Medak","502032"
"21","ANDHRA PRADESH","Kurnool","518523"
"22","ANDHRA PRADESH","Krishna","521226"
"23","ANDHRA PRADESH","Karim Nagar","505215"
"24","ANDHRA PRADESH","Chittoor","517507"
"25","ANDHRA PRADESH","Krishna","520012"
"26","ANDHRA PRADESH","Krishna","520008"
"27","ANDHRA PRADESH","West Godavari","534456"
"28","ANDHRA PRADESH","Guntur","522004"
"29","ANDHRA PRADESH","West Godavari","534267"
"30","ANDHRA PRADESH","East Godavari","533577"
"31","ANDHRA PRADESH","Vizianagaram","535547"
"32","ANDHRA PRADESH","Warangal","506310"
"33","ANDHRA PRADESH","Karim Nagar","505208"
"34","ANDHRA PRADESH","Warangal","506144"
"35","ANDHRA PRADESH","Warangal","506315"
"36","ANDHRA PRADESH","Warangal","506343"
"37","ANDHRA PRADESH","Guntur","522237"
"38","ANDHRA PRADESH","Cuddapah","516270"
"39","ANDHRA PRADESH","Cuddapah","516269"
"40","ANDHRA PRADESH","Medak","502286"
"41","ANDHRA PRADESH","Guntur","522015"
"42","ANDHRA PRADESH","West Godavari","534266"
"43","ANDHRA PRADESH","Khammam","507316"
"44","ANDHRA PRADESH","Guntur","522402"
"45","ANDHRA PRADESH","Kurnool","518533"
"46","ANDHRA PRADESH","Kurnool","518123"
"47","ANDHRA PRADESH","Warangal","506145"
"48","ANDHRA PRADESH","Nizamabad","503245"
"49","ANDHRA PRADESH","Mahabub Nagar","509210"
"50","ANDHRA PRADESH","Khammam","507121"
"51","ANDHRA PRADESH","Adilabad","504273"
"52","ANDHRA PRADESH","Ananthapur","515621"
"53","ANDHRA PRADESH","Karim Nagar","505445"
"54","ANDHRA PRADESH","Nizamabad","503302"
"55","ANDHRA PRADESH","Mahabub Nagar","509375"
"56","ANDHRA PRADESH","Khammam","507160"
"57","ANDHRA PRADESH","Cuddapah","516421"
"58","ANDHRA PRADESH","Krishna","521333"
"59","ANDHRA PRADESH","Adilabad","504293"
"60","ANDHRA PRADESH","Ananthapur","515124"
"61","ANDHRA PRADESH","Visakhapatnam","531115"
"62","ANDHRA PRADESH","West Godavari","534449"
"63","ANDHRA PRADESH","Srikakulam","532403"
"64","ANDHRA PRADESH","Cuddapah","516150"
"65","ANDHRA PRADESH","Chittoor","517643"
"66","ANDHRA PRADESH","Chittoor","517643"
"67","ANDHRA PRADESH","Srikakulam","532440"
"68","ANDHRA PRADESH","Nalgonda","508207"
"69","ANDHRA PRADESH","Karim Nagar","505184"
"70","ANDHRA PRADESH","Chittoor","517425"
"71","ANDHRA PRADESH","Warangal","506169"
"72","ANDHRA PRADESH","Cuddapah","516215"
"73","ANDHRA PRADESH","West Godavari","534198"
"74","ANDHRA PRADESH","Chittoor","517592"
"75","ANDHRA PRADESH","Krishna","521212"
"76","ANDHRA PRADESH","West Godavari","534260"
"77","ANDHRA PRADESH","Karim Nagar","505184"
"78","ANDHRA PRADESH","Guntur","522262"
"79","ANDHRA PRADESH","Krishna","521390"
"80","ANDHRA PRADESH","Nalgonda","508277"
"81","ANDHRA PRADESH","Mahabub Nagar","509382"
"82","ANDHRA PRADESH","Cuddapah","516259"
"83","ANDHRA PRADESH","East Godavari","533252"
"84","ANDHRA PRADESH","East Godavari","533262"
"85","ANDHRA PRADESH","Prakasam","523201"
"86","ANDHRA PRADESH","Prakasam","523001"
"87","ANDHRA PRADESH","Vizianagaram","535501"
"88","ANDHRA PRADESH","East Godavari","533401"
"89","ANDHRA PRADESH","East Godavari","533428"
"90","ANDHRA PRADESH","Visakhapatnam","531077"
"91","ANDHRA PRADESH","Visakhapatnam","531035"
"92","ANDHRA PRADESH","Adilabad","504307"
"93","ANDHRA PRADESH","K.V.Rangareddy","501510"
"94","ANDHRA PRADESH","Guntur","522612"
"95","ANDHRA PRADESH","K.V.Rangareddy","501142"
"96","ANDHRA PRADESH","Adilabad","504001"
"97","ANDHRA PRADESH","Adilabad","504001"
"98","ANDHRA PRADESH","Chittoor","517403"
"99","ARUNACHAL PRADESH","Tawang","790104"
"100","ARUNACHAL PRADESH","West Kameng","790102"
"101","ARUNACHAL PRADESH","East Kameng","790103"
"102","ARUNACHAL PRADESH","Papum Pare","791111"
"103","ARUNACHAL PRADESH","Lower Subansiri","791119"
"104","ARUNACHAL PRADESH","Upper Subansiri","791122"
"105","ARUNACHAL PRADESH","East Siang","791101"
"106","ARUNACHAL PRADESH","West Siang","791001"
"107","ARUNACHAL PRADESH","Lower Dibang Valley","792110"
"108","ARUNACHAL PRADESH","Lohit","792001"
"109","ARUNACHAL PRADESH","Changlang","792120"
"110","ARUNACHAL PRADESH","Tirap","792129"
"111","ASSAM","Baksa","781316"
"112","ASSAM","Barpeta","781301"
"113","ASSAM","Biswanath","784176"
"114","ASSAM","Bongaigaon","783380"
"115","ASSAM","Cachar","788001"
"116","ASSAM","Charaideo","785689"
"117","ASSAM","Chirang","783393"
"118","ASSAM","Darrang","784125"
"119","ASSAM","Dhemaji","787057"
"120","ASSAM","Dhubri","783301"
"121","ASSAM","Dibrugarh","786001"
"122","ASSAM","Goalpara","783101"
"123","ASSAM","Golaghat","785621"
"124","ASSAM","Hailakandi","788151"
"125","ASSAM","Hojai","782435"
"126","ASSAM","Jorhat","785001"
"127","ASSAM","Kamrup","781001"
"128","ASSAM","Kamrup Metro","781005"
"129","ASSAM","Karbi Anglong","782460"
"130","ASSAM","Karimganj","788710"
"131","ASSAM","Kokrajhar","783370"
"132","ASSAM","Lakhimpur","787031"
"133","ASSAM","Majuli","785104"
"134","ASSAM","Morigaon","782105"
"135","ASSAM","Nagaon","782001"
"136","ASSAM","Nalbari","781335"
"137","ASSAM","Sivasagar","785640"
"138","ASSAM","Sonitpur","784001"
"139","ASSAM","South Salmara","783135"
"140","ASSAM","Tinsukia","786125"
"141","ASSAM","Udalguri","784509"
"142","ASSAM","West Karbi Anglong","782481"
"143","BIHAR","Araria","854311"
"144","BIHAR","Arwal","804401"
"145","BIHAR","Aurangabad","824101"
"146","BIHAR","Banka","813102"
"147","BIHAR","Begusarai","851101"
"148","BIHAR","Bhagalpur","812001"
"149","BIHAR","Bhojpur","802301"
"150","BIHAR","Buxar","802101"
"151","BIHAR","Darbhanga","846004"
"152","BIHAR","East Champaran","845401"
"153","BIHAR","Gaya","823001"
"154","BIHAR","Gopalganj","841428"
"155","BIHAR","Jamui","811307"
"156","BIHAR","Jehanabad","804408"
"157","BIHAR","Kaimur","821101"
"158","BIHAR","Katihar","854105"
"159","BIHAR","Khagaria","851204"
"160","BIHAR","Kishanganj","855107"
"161","BIHAR","Lakhisarai","811311"
"162","BIHAR","Madhepura","852113"
"163","BIHAR","Madhubani","847211"
"164","BIHAR","Munger","811201"
"165","BIHAR","Muzaffarpur","842001"
"166","BIHAR","Nalanda","803101"
"167","BIHAR","Nawada","805110"
"168","BIHAR","Patna","800001"
"169","BIHAR","Purnia","854301"
"170","BIHAR","Rohtas","821305"
"171","BIHAR","Saharsa","852201"
"172","BIHAR","Samastipur","848101"
"173","BIHAR","Saran","841301"
"174","BIHAR","Sheikhpura","811105"
"175","BIHAR","Sheohar","843329"
"176","BIHAR","Sitamarhi","843301"
"177","BIHAR","Siwan","841226"
"178","BIHAR","Supaul","852131"
"179","BIHAR","Vaishali","844101"
"180","BIHAR","West Champaran","845438"
"181","CHHATTISGARH","Balod","491001"
"182","CHHATTISGARH","Baloda Bazar","493332"
"183","CHHATTISGARH","Balrampur","497119"
"184","CHHATTISGARH","Bastar","494001"
"185","CHHATTISGARH","Bemetara","491335"
"186","CHHATTISGARH","Bijapur","494444"
"187","CHHATTISGARH","Bilaspur","495001"
"188","CHHATTISGARH","Dantewada","494449"
"189","CHHATTISGARH","Dhamtari","493773"
"190","CHHATTISGARH","Durg","491001"
"191","CHHATTISGARH","Gariaband","493889"
"192","CHHATTISGARH","Janjgir-Champa","495669"
"193","CHHATTISGARH","Jashpur","496331"
"194","CHHATTISGARH","Kabirdham","491559"
"195","CHHATTISGARH","Kanker","494334"
"196","CHHATTISGARH","Kawardha","491995"
"197","CHHATTISGARH","Korba","495677"
"198","CHHATTISGARH","Korea","497445"
"199","CHHATTISGARH","Mahasamund","493445"
"200","CHHATTISGARH","Mungeli","495334"
